dataset_id,row_id,series_id,longitude_begin,latitude_begin,longitude_end,latitude_end,datetime_begin,datetime_end,length_km,speed_kph,eff_status,ds_type,id_obs
793,793_38398534,,-121.168667,34.241833,-120.983667,34.172,2007-02-02 10:08:00,2007-02-02 11:09:00,18.7269,18.4199,,lneff,792
793,793_38398533,,-121.607833,34.428167,-121.543667,34.4025,2007-02-02 07:38:00,2007-02-02 08:00:00,6.5501,17.864,,lneff,792
793,793_38398532,,-123.481833,33.793833,-123.571333,33.750167,2007-01-29 16:09:00,2007-01-29 16:40:00,9.6016,18.5837,,lneff,792
793,793_38398531,,-122.979667,34.045667,-123.481833,33.793833,2007-01-29 13:12:00,2007-01-29 16:09:00,54.1903,18.3696,,lneff,792
793,793_38398530,,-122.3045,34.3555,-122.861833,34.093,2007-01-29 07:21:00,2007-01-29 10:35:00,59.0341,18.258,,lneff,792
793,793_38398529,,-120.736167,35.1225,-120.894667,35.031833,2007-01-28 14:36:00,2007-01-28 15:32:00,17.6109,18.8688,,lneff,792
793,793_38398528,,-120.73,34.996667,-120.775167,35.081333,2007-01-28 10:48:00,2007-01-28 11:21:00,10.2573,18.6496,,lneff,792
793,793_38398527,,-120.7375,34.847,-120.731833,34.937167,2007-01-28 09:58:00,2007-01-28 10:28:00,10.0164,20.0328,,lneff,792
793,793_38398526,,-120.715167,34.7,-120.7375,34.847,2007-01-28 09:06:00,2007-01-28 09:58:00,16.4353,18.9638,,lneff,792
793,793_38398525,,-120.693,34.576333,-120.715167,34.7,2007-01-28 08:24:00,2007-01-28 09:06:00,13.8686,19.8123,,lneff,792
793,793_38398524,,-120.683,34.5475,-120.693,34.576333,2007-01-28 08:15:00,2007-01-28 08:24:00,3.3276,22.1838,,lneff,792
793,793_38398523,,-120.6005,34.511167,-120.683,34.5475,2007-01-28 07:49:00,2007-01-28 08:15:00,8.5798,19.7995,,lneff,792
793,793_38398522,,-120.567833,34.497667,-120.6005,34.511167,2007-01-28 07:39:00,2007-01-28 07:49:00,3.353,20.118,,lneff,792
793,793_38398521,,-122.3685,33.567167,-121.898167,33.789167,2007-01-27 11:30:00,2007-01-27 14:10:00,50.0855,18.7821,,lneff,792
793,793_38398520,,-122.497167,33.5145,-122.3685,33.567167,2007-01-27 10:47:00,2007-01-27 11:30:00,13.3017,18.5606,,lneff,792
793,793_38398519,,-122.578167,33.473667,-122.544667,33.493667,2007-01-27 07:47:00,2007-01-27 08:01:00,3.8229,16.3838,,lneff,792
793,793_38398518,,-122.634667,33.432833,-122.578167,33.473667,2007-01-27 07:21:00,2007-01-27 07:47:00,6.9358,16.0057,,lneff,792
793,793_38398517,,-124.106333,32.136167,-123.970667,32.578167,2007-01-26 14:27:00,2007-01-26 17:21:00,50.6508,17.4658,,lneff,792
793,793_38398516,,-124.163167,31.96,-124.1125,32.117667,2007-01-26 13:20:00,2007-01-26 14:20:00,18.1265,18.1265,,lneff,792
793,793_38398515,,-124.0035,31.994167,-124.100333,31.948667,2007-01-26 10:04:00,2007-01-26 10:38:00,10.4514,18.4436,,lneff,792
793,793_38398514,,-123.858167,32.054167,-123.920833,32.027333,2007-01-26 09:16:00,2007-01-26 09:37:00,6.6247,18.9278,,lneff,792
793,793_38398513,,-123.5565,32.192167,-123.804833,32.079667,2007-01-26 07:34:00,2007-01-26 08:57:00,26.5451,19.1892,,lneff,792
793,793_38398512,,-122.080667,32.935,-122.115,32.918,2007-01-25 17:13:00,2007-01-25 17:25:00,3.7237,18.6187,,lneff,792
793,793_38398511,,-121.473,33.244833,-122.041167,32.953667,2007-01-25 13:42:00,2007-01-25 17:00:00,62.0946,18.8165,,lneff,792
793,793_38398510,,-121.3235,33.303333,-121.3765,33.276667,2007-01-25 10:43:00,2007-01-25 11:01:00,5.7549,19.1829,,lneff,792
793,793_38398509,,-120.787,33.561167,-121.249833,33.342667,2007-01-25 07:33:00,2007-01-25 10:17:00,49.3862,18.0681,,lneff,792
793,793_38398508,,-119.8505,34.372833,-119.975333,34.303833,2007-01-24 14:24:00,2007-01-24 15:08:00,13.8033,18.8226,,lneff,792
793,793_38398507,,-119.8285,34.384167,-119.8505,34.372833,2007-01-24 14:16:00,2007-01-24 14:24:00,2.3822,17.8665,,lneff,792
793,793_38398506,,-119.764167,34.376333,-119.792333,34.399,2007-01-24 13:13:00,2007-01-24 13:27:00,3.6099,15.4712,,lneff,792
793,793_38398505,,-119.554167,34.192,-119.73,34.3505,2007-01-24 11:43:00,2007-01-24 13:00:00,23.9023,18.6252,,lneff,792
793,793_38398504,,-119.438667,34.207833,-119.508667,34.1785,2007-01-24 08:53:00,2007-01-24 09:20:00,7.2263,16.0584,,lneff,792
793,793_38398503,,-118.947667,33.660667,-118.875667,33.697333,2007-01-23 16:46:00,2007-01-23 17:11:00,7.8177,18.7625,,lneff,792
793,793_38398502,,-119.320667,33.517667,-119.034833,33.626833,2007-01-23 12:05:00,2007-01-23 13:38:00,29.17,18.8194,,lneff,792
793,793_38398501,,-119.643167,33.353,-119.370833,33.471167,2007-01-23 07:31:00,2007-01-23 09:04:00,28.5211,18.4007,,lneff,792
793,793_38398500,,-121.034833,32.665333,-120.9355,32.7115,2007-01-22 16:44:00,2007-01-22 17:21:00,10.6297,17.2374,,lneff,792
793,793_38398499,,-121.686167,32.3365,-121.072,32.638833,2007-01-22 10:20:00,2007-01-22 13:58:00,66.7553,18.373,,lneff,792
793,793_38398498,,-121.803,32.276833,-121.711333,32.310667,2007-01-22 07:16:00,2007-01-22 07:56:00,9.4141,14.1212,,lneff,792
793,793_38398497,,-120.103167,32.364167,-120.333833,32.234,2007-01-19 12:57:00,2007-01-19 14:28:00,26.0834,17.1978,,lneff,792
793,793_38398496,,-120.014167,32.4215,-120.042167,32.404333,2007-01-19 12:20:00,2007-01-19 12:32:00,3.2498,16.2492,,lneff,792
793,793_38398495,,-119.625333,32.595,-119.8965,32.447333,2007-01-19 07:21:00,2007-01-19 09:08:00,30.2863,16.983,,lneff,792
793,793_38398494,,-118.274667,33.229167,-118.381,33.187833,2007-01-18 15:17:00,2007-01-18 15:55:00,10.9223,17.2458,,lneff,792
793,793_38398493,,-117.917167,33.405167,-118.189333,33.280667,2007-01-18 10:52:00,2007-01-18 12:28:00,28.8545,18.034,,lneff,792
793,793_38398492,,-117.762667,33.435167,-117.901167,33.418167,2007-01-18 07:13:00,2007-01-18 07:55:00,13.0179,18.597,,lneff,792
793,793_38398491,,-119.530667,32.626167,-119.386833,32.694667,2007-01-17 16:05:00,2007-01-17 16:56:00,15.4845,18.217,,lneff,792
793,793_38398490,,-120.404333,32.200833,-119.530667,32.626167,2007-01-17 10:47:00,2007-01-17 16:05:00,94.7557,17.8784,,lneff,792
793,793_38398489,,-120.821,31.9935,-120.404333,32.200833,2007-01-17 08:05:00,2007-01-17 10:47:00,45.5573,16.8731,,lneff,792
793,793_38398488,,-120.861333,31.975167,-120.821,31.9935,2007-01-17 07:42:00,2007-01-17 08:05:00,4.32,11.2697,,lneff,792
793,793_38398487,,-120.8975,31.954167,-120.861333,31.975167,2007-01-17 07:31:00,2007-01-17 07:42:00,4.1365,22.5629,,lneff,792
793,793_38398486,,-123.417167,30.708,-123.181167,30.8255,2007-01-16 14:26:00,2007-01-16 16:04:00,26.08,15.9674,,lneff,792
793,793_38398485,,-123.8195,30.5,-123.417167,30.708,2007-01-16 11:38:00,2007-01-16 14:26:00,44.9481,16.0529,,lneff,792
793,793_38398484,,-123.864833,30.4745,-123.8195,30.5,2007-01-16 11:18:00,2007-01-16 11:38:00,5.19,15.5699,,lneff,792
793,793_38398483,,-123.950833,30.426,-123.864833,30.4745,2007-01-16 10:41:00,2007-01-16 11:18:00,9.8559,15.9825,,lneff,792
793,793_38398482,,-122.258833,30.5175,-122.787833,30.249833,2007-01-15 14:03:00,2007-01-15 17:18:00,58.8692,18.1136,,lneff,792
793,793_38398481,,-122.056,30.612167,-122.214667,30.532833,2007-01-15 08:52:00,2007-01-15 09:52:00,17.579,17.579,,lneff,792
793,793_38398480,,-121.789667,30.759667,-122.056,30.612167,2007-01-15 07:11:00,2007-01-15 08:52:00,30.3087,18.0052,,lneff,792
793,793_38398479,,-119.6075,31.843167,-120.241667,31.515167,2007-01-14 11:10:00,2007-01-14 15:09:00,70.2748,17.6422,,lneff,792
793,793_38398478,,-119.581833,31.856833,-119.6075,31.843167,2007-01-14 10:58:00,2007-01-14 11:10:00,2.8632,14.3159,,lneff,792
793,793_38398477,,-119.502,31.896833,-119.510667,31.887833,2007-01-14 08:01:00,2007-01-14 08:05:00,1.2916,19.3739,,lneff,792
793,793_38398476,,-119.439333,31.945,-119.502,31.896833,2007-01-14 07:35:00,2007-01-14 08:01:00,7.9782,18.4113,,lneff,792
793,793_38398475,,-119.373667,31.9665,-119.439333,31.945,2007-01-14 07:09:00,2007-01-14 07:35:00,6.65,15.3462,,lneff,792
793,793_38398474,,-119.355167,31.9785,-119.373667,31.9665,2007-01-14 07:02:00,2007-01-14 07:09:00,2.1974,18.8344,,lneff,792
793,793_38398473,,-118.0475,32.595833,-118.18,32.529167,2007-01-13 13:36:00,2007-01-13 14:24:00,14.4739,18.0923,,lneff,792
793,793_38398472,,-118.019833,32.609333,-118.0475,32.595833,2007-01-13 13:26:00,2007-01-13 13:36:00,2.9977,17.9863,,lneff,792
793,793_38398471,,-117.811,32.707667,-117.82,32.703333,2007-01-13 09:24:00,2007-01-13 09:28:00,0.9711,14.5671,,lneff,792
793,793_38398470,,-117.592,32.809167,-117.811,32.707667,2007-01-13 08:08:00,2007-01-13 09:24:00,23.4062,18.4786,,lneff,792
793,793_38398469,,-117.558667,32.823667,-117.592,32.809167,2007-01-13 07:56:00,2007-01-13 08:08:00,3.5114,17.5568,,lneff,792
793,793_38398468,,-119.762167,33.018833,-119.486333,32.6575,2006-11-05 15:05:00,2006-11-05 17:02:00,47.6728,24.4476,,lneff,792
793,793_38398467,,-119.896167,33.193167,-119.762167,33.018833,2006-11-05 14:09:00,2006-11-05 15:05:00,23.0277,24.6725,,lneff,792
793,793_38398466,,-120.144833,33.516667,-119.896167,33.193167,2006-11-05 12:18:00,2006-11-05 14:09:00,42.6971,23.0795,,lneff,792
793,793_38398465,,-120.75,34.121667,-120.6095,34.146333,2006-11-05 07:03:00,2006-11-05 08:40:00,13.2453,8.193,,lneff,792
793,793_38398464,,-121.894333,34.556833,-121.687,34.6555,2006-11-04 12:51:00,2006-11-04 14:01:00,21.9422,18.8076,,lneff,792
793,793_38398463,,-122.129333,34.445667,-122.067667,34.473667,2006-11-04 11:32:00,2006-11-04 11:53:00,6.4616,18.4618,,lneff,792
793,793_38398462,,-122.229667,34.4075,-122.129333,34.445667,2006-11-04 10:59:00,2006-11-04 11:32:00,10.1481,18.4512,,lneff,792
793,793_38398461,,-122.481833,34.275167,-122.249667,34.3725,2006-11-04 07:05:00,2006-11-04 08:17:00,23.9399,19.9499,,lneff,792
793,793_38398460,,-124.299167,33.402833,-124.133,33.480333,2006-11-03 16:25:00,2006-11-03 17:18:00,17.6811,20.0163,,lneff,792
793,793_38398459,,-124.304167,33.362167,-124.313167,33.3745,2006-11-03 14:13:00,2006-11-03 14:19:00,1.6039,16.0392,,lneff,792
793,793_38398458,,-124.048167,33.010833,-124.2425,33.2775,2006-11-03 11:54:00,2006-11-03 13:39:00,34.6907,19.8232,,lneff,792
793,793_38398457,,-124.0115,32.958667,-124.048167,33.010833,2006-11-03 11:35:00,2006-11-03 11:54:00,6.7244,21.2348,,lneff,792
793,793_38398456,,-123.928333,32.826167,-124.0115,32.958667,2006-11-03 10:45:00,2006-11-03 11:35:00,16.6278,19.9534,,lneff,792
793,793_38398455,,-122.493167,33.502833,-122.521167,33.489333,2006-11-02 16:48:00,2006-11-02 16:57:00,3.002,20.0135,,lneff,792
793,793_38398454,,-121.877,33.8115,-122.493167,33.502833,2006-11-02 13:31:00,2006-11-02 16:48:00,66.6217,20.2909,,lneff,792
793,793_38398453,,-121.845667,33.826667,-121.877,33.8115,2006-11-02 13:20:00,2006-11-02 13:31:00,3.3533,18.2909,,lneff,792
793,793_38398452,,-121.737333,33.867833,-121.8135,33.831167,2006-11-02 10:30:00,2006-11-02 10:54:00,8.1382,20.3454,,lneff,792
793,793_38398451,,-121.195667,34.1275,-121.737333,33.867833,2006-11-02 07:39:00,2006-11-02 10:30:00,57.7399,20.2596,,lneff,792
793,793_38398450,,-119.812,34.394,-120.019833,34.278,2006-11-01 14:19:00,2006-11-01 15:22:00,23.0506,21.953,,lneff,792
793,793_38398449,,-119.7625,34.3785,-119.774333,34.387667,2006-11-01 13:21:00,2006-11-01 13:26:00,1.4894,17.873,,lneff,792
793,793_38398448,,-119.355167,34.267167,-119.7625,34.3785,2006-11-01 11:39:00,2006-11-01 13:21:00,39.4702,23.2178,,lneff,792
793,793_38398447,,-119.497333,34.192,-119.432333,34.230167,2006-11-01 07:59:00,2006-11-01 08:24:00,7.3352,17.6046,,lneff,792
793,793_38398446,,-120.401333,33.7585,-120.304333,33.795833,2006-10-31 16:49:00,2006-10-31 17:16:00,9.893,21.9844,,lneff,792
793,793_38398445,,-120.469667,33.716167,-120.419667,33.740667,2006-10-31 14:10:00,2006-10-31 14:24:00,5.3719,23.0225,,lneff,792
793,793_38398444,,-120.737,33.603,-120.469667,33.716167,2006-10-31 12:55:00,2006-10-31 14:10:00,27.7916,22.2333,,lneff,792
793,793_38398443,,-120.818167,33.547833,-120.7585,33.576833,2006-10-31 09:19:00,2006-10-31 09:38:00,6.4064,20.2308,,lneff,792
793,793_38398442,,-121.185333,33.369833,-120.818167,33.547833,2006-10-31 07:25:00,2006-10-31 09:19:00,39.4322,20.7538,,lneff,792
793,793_38398441,,-121.345167,33.302667,-121.185333,33.369833,2006-10-31 06:35:00,2006-10-31 07:25:00,16.6406,19.9688,,lneff,792
793,793_38398440,,-123.115333,32.4265,-122.82,32.574,2006-10-30 13:12:00,2006-10-30 14:41:00,32.2158,21.7185,,lneff,792
793,793_38398439,,-123.320167,32.342833,-123.115333,32.4265,2006-10-30 12:12:00,2006-10-30 13:12:00,21.391,21.391,,lneff,792
793,793_38398438,,-123.3865,32.316,-123.320167,32.342833,2006-10-30 11:53:00,2006-10-30 12:12:00,6.9181,21.8467,,lneff,792
793,793_38398437,,-123.432667,32.297,-123.3865,32.316,2006-10-30 11:39:00,2006-10-30 11:53:00,4.8315,20.7064,,lneff,792
793,793_38398436,,-123.510667,32.264667,-123.432667,32.297,2006-10-30 11:15:00,2006-10-30 11:39:00,8.176,20.4401,,lneff,792
793,793_38398435,,-123.543667,32.2195,-123.494833,32.2435,2006-10-30 08:39:00,2006-10-30 08:55:00,5.3169,19.9383,,lneff,792
793,793_38398434,,-123.74,32.123,-123.543667,32.2195,2006-10-30 07:41:00,2006-10-30 08:39:00,21.3871,22.1246,,lneff,792
793,793_38398433,,-123.886333,32.053833,-123.74,32.123,2006-10-30 06:57:00,2006-10-30 07:41:00,15.8006,21.5462,,lneff,792
793,793_38398432,,-123.018833,31.682,-123.062333,31.6595,2006-10-29 13:55:00,2006-10-29 14:08:00,4.8208,22.25,,lneff,792
793,793_38398431,,-122.873667,31.7535,-123.018833,31.682,2006-10-29 13:12:00,2006-10-29 13:55:00,15.8797,22.1577,,lneff,792
793,793_38398430,,-122.846,31.767167,-122.873667,31.7535,2006-10-29 13:04:00,2006-10-29 13:12:00,3.0277,22.7075,,lneff,792
793,793_38398429,,-122.664667,31.8565,-122.846,31.767167,2006-10-29 12:09:00,2006-10-29 13:04:00,19.8221,21.6241,,lneff,792
793,793_38398428,,-122.604833,31.8855,-122.664667,31.8565,2006-10-29 11:52:00,2006-10-29 12:09:00,6.5113,22.9809,,lneff,792
793,793_38398427,,-122.5375,31.919,-122.604833,31.8855,2006-10-29 11:33:00,2006-10-29 11:52:00,7.3733,23.2842,,lneff,792
793,793_38398426,,-122.399833,31.9875,-122.5375,31.919,2006-10-29 10:53:00,2006-10-29 11:33:00,15.0695,22.6042,,lneff,792
793,793_38398425,,-122.328,32.009167,-122.369,31.984333,2006-10-29 08:00:00,2006-10-29 08:13:00,4.7533,21.9383,,lneff,792
793,793_38398424,,-122.0055,32.181833,-122.328,32.009167,2006-10-29 06:25:00,2006-10-29 08:00:00,35.9629,22.7134,,lneff,792
793,793_38398423,,-120.295667,33.018833,-120.342667,32.9935,2006-10-28 14:45:00,2006-10-28 14:59:00,5.2137,22.3446,,lneff,792
793,793_38398422,,-120.0315,33.160167,-120.295667,33.018833,2006-10-28 13:26:00,2006-10-28 14:45:00,29.222,22.1939,,lneff,792
793,793_38398421,,-119.928833,33.1945,-120.000667,33.159667,2006-10-28 10:39:00,2006-10-28 11:01:00,7.7337,21.0919,,lneff,792
793,793_38398420,,-119.687833,33.315167,-119.928833,33.1945,2006-10-28 09:24:00,2006-10-28 10:39:00,26.1426,20.9141,,lneff,792
793,793_38398419,,-119.6725,33.324,-119.687833,33.315167,2006-10-28 09:17:00,2006-10-28 09:24:00,1.7315,14.8416,,lneff,792
793,793_38398418,,-119.456167,33.4215,-119.654167,33.327,2006-10-28 06:18:00,2006-10-28 07:17:00,21.1977,21.557,,lneff,792
793,793_38398417,,-118.461333,33.8865,-118.487667,33.889667,2006-10-27 16:04:00,2006-10-27 16:11:00,2.4612,21.0964,,lneff,792
793,793_38398416,,-118.346333,33.667167,-118.4465,33.88,2006-10-27 14:05:00,2006-10-27 15:21:00,25.365,20.025,,lneff,792
793,793_38398415,,-118.2855,33.650833,-118.346333,33.667167,2006-10-27 13:49:00,2006-10-27 14:05:00,5.9261,22.223,,lneff,792
793,793_38398414,,-118.101,33.663333,-118.2855,33.650833,2006-10-27 13:02:00,2006-10-27 13:49:00,17.1692,21.9182,,lneff,792
793,793_38398413,,-118.056,33.644,-118.080833,33.667333,2006-10-27 12:10:00,2006-10-27 12:19:00,3.4646,23.0973,,lneff,792
793,793_38398412,,-118.012833,33.599,-118.056,33.644,2006-10-27 11:54:00,2006-10-27 12:10:00,6.3997,23.999,,lneff,792
793,793_38398411,,-117.9555,33.568833,-118.012833,33.599,2006-10-27 11:37:00,2006-10-27 11:54:00,6.2868,22.1885,,lneff,792
793,793_38398410,,-117.779167,33.488667,-117.9555,33.568833,2006-10-27 10:47:00,2006-10-27 11:37:00,18.6376,22.3651,,lneff,792
793,793_38398409,,-117.8735,33.429667,-117.7585,33.4895,2006-10-27 06:36:00,2006-10-27 07:11:00,12.5833,21.5713,,lneff,792
793,793_38398408,,-119.24,32.7695,-118.933833,32.915333,2006-10-26 13:24:00,2006-10-26 14:49:00,32.9111,23.2313,,lneff,792
793,793_38398407,,-119.421667,32.681167,-119.24,32.7695,2006-10-26 12:34:00,2006-10-26 13:24:00,19.6463,23.5755,,lneff,792
793,793_38398406,,-119.614667,32.590167,-119.479167,32.635,2006-10-26 07:38:00,2006-10-26 08:15:00,13.6553,22.1437,,lneff,792
793,793_38398405,,-119.674167,32.565667,-119.614667,32.590167,2006-10-26 07:21:00,2006-10-26 07:38:00,6.2124,21.9262,,lneff,792
793,793_38398404,,-119.868333,32.480167,-119.674167,32.565667,2006-10-26 06:24:00,2006-10-26 07:21:00,20.5594,21.6415,,lneff,792
793,793_38398403,,-121.366,31.7265,-121.317833,31.750333,2006-10-25 15:00:00,2006-10-25 15:15:00,5.2742,21.0966,,lneff,792
793,793_38398402,,-121.963,31.449167,-121.366,31.7265,2006-10-25 12:08:00,2006-10-25 15:00:00,64.4694,22.4893,,lneff,792
793,793_38398401,,-121.995833,31.4355,-121.963,31.449167,2006-10-25 11:58:00,2006-10-25 12:08:00,3.4695,20.8173,,lneff,792
793,793_38398400,,-122.143667,31.341833,-121.9925,31.417167,2006-10-25 08:13:00,2006-10-25 08:58:00,16.6295,22.1727,,lneff,792
793,793_38398399,,-122.169333,31.329,-122.143667,31.341833,2006-10-25 08:05:00,2006-10-25 08:13:00,2.8268,21.201,,lneff,792
793,793_38398398,,-122.460833,31.191667,-122.169333,31.329,2006-10-25 06:41:00,2006-10-25 08:05:00,31.6649,22.6178,,lneff,792
793,793_38398397,,-123.980167,30.392167,-123.996833,30.415667,2006-10-24 14:58:00,2006-10-24 15:09:00,3.0581,16.6804,,lneff,792
793,793_38398396,,-123.615,29.868,-123.980167,30.392167,2006-10-24 11:45:00,2006-10-24 14:58:00,67.9301,21.1182,,lneff,792
793,793_38398395,,-123.5195,29.880667,-123.582333,29.849167,2006-10-24 08:53:00,2006-10-24 09:13:00,7.0033,21.0099,,lneff,792
793,793_38398394,,-123.319667,29.981167,-123.5195,29.880667,2006-10-24 07:52:00,2006-10-24 08:53:00,22.2798,21.9145,,lneff,792
793,793_38398393,,-123.276833,30.002667,-123.319667,29.981167,2006-10-24 07:39:00,2006-10-24 07:52:00,4.7711,22.0207,,lneff,792
793,793_38398392,,-123.0445,30.1295,-123.276833,30.002667,2006-10-24 06:27:00,2006-10-24 07:39:00,26.4487,22.0406,,lneff,792
793,793_38398391,,-121.5525,30.8655,-121.580333,30.8515,2006-10-23 16:15:00,2006-10-23 16:23:00,3.0815,23.1115,,lneff,792
793,793_38398390,,-121.304167,30.989,-121.5525,30.8655,2006-10-23 14:59:00,2006-10-23 16:15:00,27.4011,21.6324,,lneff,792
793,793_38398389,,-121.102667,31.086,-121.304167,30.989,2006-10-23 14:01:00,2006-10-23 14:59:00,22.0387,22.7986,,lneff,792
793,793_38398388,,-120.9415,31.18,-121.102667,31.086,2006-10-23 13:11:00,2006-10-23 14:01:00,18.5708,22.285,,lneff,792
793,793_38398387,,-120.9235,31.191,-120.9415,31.18,2006-10-23 13:06:00,2006-10-23 13:11:00,2.105,25.2605,,lneff,792
793,793_38398386,,-120.8725,31.203667,-120.893167,31.193333,2006-10-23 10:41:00,2006-10-23 10:48:00,2.2787,19.5316,,lneff,792
793,793_38398385,,-120.465667,31.4035,-120.8725,31.203667,2006-10-23 08:44:00,2006-10-23 10:41:00,44.6202,22.8822,,lneff,792
793,793_38398384,,-120.2645,31.498,-120.465667,31.4035,2006-10-23 07:47:00,2006-10-23 08:44:00,21.8039,22.9515,,lneff,792
793,793_38398383,,-120.2515,31.505167,-120.2645,31.498,2006-10-23 07:41:00,2006-10-23 07:47:00,1.4686,14.6858,,lneff,792
793,793_38398382,,-118.86,32.196333,-118.886,32.183667,2006-10-22 15:17:00,2006-10-22 15:25:00,2.8256,21.1917,,lneff,792
793,793_38398381,,-118.771333,32.240167,-118.86,32.196333,2006-10-22 14:49:00,2006-10-22 15:17:00,9.6691,20.7196,,lneff,792
793,793_38398380,,-118.5865,32.340167,-118.771333,32.240167,2006-10-22 13:54:00,2006-10-22 14:49:00,20.6418,22.5184,,lneff,792
793,793_38398379,,-118.23,32.505333,-118.4875,32.379833,2006-10-22 09:48:00,2006-10-22 11:06:00,27.9289,21.4838,,lneff,792
793,793_38398378,,-118.062667,32.589333,-118.1545,32.5455,2006-10-22 06:10:00,2006-10-22 06:37:00,9.8994,21.9986,,lneff,792
793,793_38398377,,-118.006333,32.615167,-118.062667,32.589333,2006-10-22 05:54:00,2006-10-22 06:10:00,6.0143,22.5536,,lneff,792
793,793_38398376,,-117.433167,33.194667,-117.461,33.237,2006-10-21 14:55:00,2006-10-21 15:12:00,5.3644,18.9331,,lneff,792
793,793_38398375,,-117.292167,32.96,-117.374333,33.0995,2006-10-21 13:31:00,2006-10-21 14:21:00,17.2708,20.725,,lneff,792
793,793_38398374,,-119.835333,33.1375,-119.606167,33.054167,2006-07-24 17:50:00,2006-07-24 19:03:00,23.3041,19.1541,,lneff,792
793,793_38398914,,-119.713667,31.772167,-119.819667,31.724,2008-01-09 07:40:00,2008-01-09 08:22:00,11.3753,16.2505,,lneff,792
793,793_38398913,,-118.276833,32.495,-118.500667,32.372667,2008-01-08 13:16:00,2008-01-08 14:46:00,25.0432,16.6955,,lneff,792
793,793_38398912,,-118.037,32.593167,-118.155167,32.540667,2008-01-08 09:36:00,2008-01-08 10:21:00,12.5313,16.7084,,lneff,792
793,793_38398911,,-117.916333,32.642833,-118.037,32.593167,2008-01-08 08:49:00,2008-01-08 09:36:00,12.5934,16.0767,,lneff,792
793,793_38398910,,-117.3055,32.955167,-117.299,32.9495,2008-01-07 13:23:00,2008-01-07 13:36:00,0.8743,4.0352,,lneff,792
793,793_38398909,,-119.727333,33.494167,-119.443333,33.279833,2007-11-18 14:34:00,2007-11-18 16:26:00,35.5436,19.0412,,lneff,792
793,793_38398908,,-122.107333,34.453833,-121.8085,34.591333,2007-11-17 08:30:00,2007-11-17 10:22:00,31.3922,16.8172,,lneff,792
793,793_38398907,,-122.240333,34.3925,-122.107333,34.453833,2007-11-17 07:40:00,2007-11-17 08:30:00,13.9915,16.7898,,lneff,792
793,793_38398906,,-123.437,33.4515,-123.5985,33.665167,2007-11-16 14:46:00,2007-11-16 16:22:00,28.0453,17.5283,,lneff,792
793,793_38398905,,-123.417,33.423333,-123.437,33.4515,2007-11-16 14:34:00,2007-11-16 14:46:00,3.6357,18.1787,,lneff,792
793,793_38398904,,-123.4035,33.404667,-123.417,33.423333,2007-11-16 14:26:00,2007-11-16 14:34:00,2.4213,18.16,,lneff,792
793,793_38398903,,-123.248,33.196667,-123.4035,33.404667,2007-11-16 12:53:00,2007-11-16 14:26:00,27.2384,17.5732,,lneff,792
793,793_38398902,,-123.243333,33.190167,-123.248,33.196667,2007-11-16 12:49:00,2007-11-16 12:53:00,0.8421,12.6311,,lneff,792
793,793_38398901,,-122.907667,33.318167,-122.9255,33.305667,2007-11-16 08:18:00,2007-11-16 08:27:00,2.1633,14.422,,lneff,792
793,793_38398900,,-122.8205,33.375167,-122.907667,33.318167,2007-11-16 07:40:00,2007-11-16 08:18:00,10.2861,16.2412,,lneff,792
793,793_38398899,,-122.692167,33.4485,-122.8205,33.375167,2007-11-16 06:42:00,2007-11-16 07:40:00,14.4447,14.9427,,lneff,792
793,793_38398898,,-120.813333,34.3235,-120.995333,34.222167,2007-11-15 12:10:00,2007-11-15 13:22:00,20.1805,16.8171,,lneff,792
793,793_38398897,,-120.803,34.329333,-120.813333,34.3235,2007-11-15 12:07:00,2007-11-15 12:10:00,1.1502,23.004,,lneff,792
793,793_38398896,,-120.682333,34.3855,-120.740833,34.347,2007-11-15 08:56:00,2007-11-15 09:20:00,6.87,17.175,,lneff,792
793,793_38398895,,-120.637333,34.397167,-120.682333,34.3855,2007-11-15 08:40:00,2007-11-15 08:56:00,4.3358,16.2593,,lneff,792
793,793_38398894,,-120.587333,34.430333,-120.637333,34.397167,2007-11-15 08:20:00,2007-11-15 08:40:00,5.8878,17.6633,,lneff,792
793,793_38398893,,-120.5405,34.4605,-120.587333,34.430333,2007-11-15 08:04:00,2007-11-15 08:20:00,5.4518,20.4444,,lneff,792
793,793_38398892,,-119.508167,34.185167,-119.430833,34.215,2007-11-14 11:41:00,2007-11-14 12:07:00,7.8584,18.1349,,lneff,792
793,793_38398891,,-119.481833,34.037167,-119.492167,34.1225,2007-11-14 09:10:00,2007-11-14 09:39:00,9.5134,19.6829,,lneff,792
793,793_38398890,,-119.5345,33.970833,-119.481833,34.037167,2007-11-14 08:44:00,2007-11-14 09:10:00,8.8211,20.3563,,lneff,792
793,793_38398889,,-119.711,33.925333,-119.5345,33.970833,2007-11-14 07:48:00,2007-11-14 08:44:00,17.0786,18.2985,,lneff,792
793,793_38398888,,-119.746333,33.917833,-119.711,33.925333,2007-11-14 07:37:00,2007-11-14 07:48:00,3.3715,18.3899,,lneff,792
793,793_38398887,,-119.802333,33.908333,-119.746333,33.917833,2007-11-14 07:20:00,2007-11-14 07:37:00,5.2849,18.6527,,lneff,792
793,793_38398886,,-119.946,33.884167,-119.802333,33.908333,2007-11-14 06:36:00,2007-11-14 07:20:00,13.5564,18.486,,lneff,792
