dataset_id,row_id,latitude,longitude,species_name,scientific_name,common_name,itis_tsn,group_size,series_id,date_time,timezone,ds_type,platform,provider,lprecision,tprecision,oceano,notes,last_mod
792,792_468,33.029844,-118.761885,Tt,Tursiops truncatus,Bottlenose Dolphin,180426,4,,2006-02-09 13:24:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_468"", ""obsDate"": ""2006-02-09"", ""longitude"": -118.762, ""latitude"": 33.03, ""SST"": {""PF51"": {""YEAR"": 16.275, ""MONTH"": 14.85, ""8DAYS"": 15.45}, ""OISST"": {""DAY"": 14.76, ""8DAYS"": 13.99, ""MONTH"": 14.52, ""YEAR"": 16.85}, ""MODIS"": {""DAY"": 16.99, ""8DAYS"": 16.99, ""MONTH"": 15.75, ""YEAR"": 17.97}, ""HYCOM"": {""MONTH"": 14.89, ""YEAR"": 17.32}}, ""SSH"": {""AVISO"": {""8DAYS"": 47.4}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.74, ""MONTH"": 0.41, ""8DAYS"": 0.36}, ""MODIS"": {""DAY"": 0.52, ""8DAYS"": 0.5, ""MONTH"": 0.57, ""YEAR"": 0.59}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 0.44, ""MONTH"": 0.42, ""YEAR"": 0.54}}, ""BATH"": {""S2004"": -1083.0, ""ETOPO1"": -1283.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.51, ""YEAR"": 33.51}}}",,2012-08-15 07:43:41
792,792_258,33.401961,-119.647089,UnLgCet,Cetacea,cetaceans,180403,1,,2005-04-26 06:40:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_258"", ""obsDate"": ""2005-04-26"", ""longitude"": -119.647, ""latitude"": 33.402, ""SST"": {""PF51"": {""YEAR"": 15.45, ""MONTH"": 13.95, ""8DAYS"": 13.8}, ""OISST"": {""DAY"": 14.16, ""8DAYS"": 14.08, ""MONTH"": 13.82, ""YEAR"": 15.63}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 14.42, ""MONTH"": 14.26, ""YEAR"": 15.67}, ""HYCOM"": {""MONTH"": 14.56, ""YEAR"": 15.95}}, ""SSH"": {""AVISO"": {""8DAYS"": 57.33}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.1, ""MONTH"": 1.77, ""8DAYS"": 1.32}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 0.7, ""MONTH"": 5.69, ""YEAR"": 1.82}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 1.14, ""MONTH"": 1.99, ""YEAR"": 1.21}}, ""BATH"": {""S2004"": -107.0, ""ETOPO1"": -108.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.27, ""YEAR"": 33.47}}}",,2012-08-15 07:43:41
792,792_75,33.980854,-119.521299,Dc,Delphinus capensis,Long-beaked Common Dolphin,555654,400,,2004-07-23 12:56:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_75"", ""obsDate"": ""2004-07-23"", ""longitude"": -119.521, ""latitude"": 33.981, ""SST"": {""PF51"": {""YEAR"": 15.375, ""MONTH"": 17.925, ""8DAYS"": -9999.0}, ""OISST"": {""DAY"": 17.62, ""8DAYS"": 17.72, ""MONTH"": 17.7, ""YEAR"": 15.89}, ""MODIS"": {""DAY"": 19.95, ""8DAYS"": 19.95, ""MONTH"": 20.97, ""YEAR"": 17.97}, ""HYCOM"": {""MONTH"": 18.81, ""YEAR"": 16.46}}, ""SSH"": {""AVISO"": {""8DAYS"": 48.38}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.7, ""MONTH"": 0.49, ""8DAYS"": 0.59}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 0.58, ""MONTH"": 0.56, ""YEAR"": 1.05}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 0.32, ""MONTH"": 0.52, ""YEAR"": 0.74}}, ""BATH"": {""S2004"": -114.0, ""ETOPO1"": -64.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}], ""WDPA"": [{""DESIG_ENG"": ""National Marine Sanctuary"", ""GOV_TYPE"": ""Collaborative governance"", ""ISO3"": ""USA"", ""NAME"": ""Channel Islands"", ""NO_TAKE"": ""Part"", ""STATUS"": ""Designated"", ""STATUS_YR"": 1980, ""WDPAID"": 555586740}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.53, ""YEAR"": 33.41}}}",,2012-08-15 07:43:41
792,792_166,33.089996,-123.308416,Zica,Ziphius cavirostris,Cuvier's Beaked Whale,180498,1,,2004-11-16 10:42:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_166"", ""obsDate"": ""2004-11-16"", ""longitude"": -123.308, ""latitude"": 33.09, ""SST"": {""PF51"": {""YEAR"": 16.575, ""MONTH"": 15.975, ""8DAYS"": 16.125}, ""OISST"": {""DAY"": 16.12, ""8DAYS"": 16.01, ""MONTH"": 15.76, ""YEAR"": 15.76}, ""MODIS"": {""DAY"": 17.08, ""8DAYS"": 16.79, ""MONTH"": 16.8, ""YEAR"": 16.76}, ""HYCOM"": {""MONTH"": 16.61, ""YEAR"": 16.48}}, ""SSH"": {""AVISO"": {""8DAYS"": 61.29}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.24, ""MONTH"": 0.27, ""8DAYS"": 0.22}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 0.27, ""MONTH"": 0.35, ""YEAR"": 0.27}, ""SeaWiFS"": {""DAY"": 0.21, ""8DAYS"": 0.21, ""MONTH"": 0.33, ""YEAR"": 0.26}}, ""BATH"": {""S2004"": -4272.0, ""ETOPO1"": -4269.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.03, ""YEAR"": 33.02}}}",,2012-08-15 07:43:41
792,792_534,34.922225,-121.068025,Lo,Lagenorhynchus obliquidens,Pacific White-sided Dolphin,180444,10,,2006-04-16 17:05:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_534"", ""obsDate"": ""2006-04-16"", ""longitude"": -121.068, ""latitude"": 34.922, ""SST"": {""PF51"": {""YEAR"": 14.1, ""MONTH"": 13.275, ""8DAYS"": 13.875}, ""OISST"": {""DAY"": 13.66, ""8DAYS"": 13.79, ""MONTH"": 13.4, ""YEAR"": 14.04}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 13.62, ""MONTH"": 13.64, ""YEAR"": 14.53}, ""HYCOM"": {""MONTH"": 13.5, ""YEAR"": 14.91}}, ""SSH"": {""AVISO"": {""8DAYS"": 48.98}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.29, ""MONTH"": 0.82, ""8DAYS"": 0.43}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 0.53, ""MONTH"": 0.91, ""YEAR"": 1.86}, ""SeaWiFS"": {""DAY"": 0.45, ""8DAYS"": 0.48, ""MONTH"": 0.83, ""YEAR"": 2.01}}, ""BATH"": {""S2004"": -481.0, ""ETOPO1"": -400.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.24, ""YEAR"": 33.53}}}",,2012-08-15 07:43:41
792,792_17,31.05584,-122.682479,Zica,Ziphius cavirostris,Cuvier's Beaked Whale,180498,1,,2004-07-16 10:17:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_17"", ""obsDate"": ""2004-07-16"", ""longitude"": -122.682, ""latitude"": 31.056, ""SST"": {""PF51"": {""YEAR"": 17.85, ""MONTH"": 19.875, ""8DAYS"": 19.875}, ""OISST"": {""DAY"": 18.07, ""8DAYS"": 18.02, ""MONTH"": 17.85, ""YEAR"": 16.9}, ""MODIS"": {""DAY"": 15.65, ""8DAYS"": 18.91, ""MONTH"": 19.4, ""YEAR"": 17.9}, ""HYCOM"": {""MONTH"": 18.8, ""YEAR"": 17.67}}, ""SSH"": {""AVISO"": {""8DAYS"": 67.87}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.11, ""MONTH"": 0.08, ""8DAYS"": 0.08}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 0.09, ""MONTH"": 0.09, ""YEAR"": 0.15}, ""SeaWiFS"": {""DAY"": 0.09, ""8DAYS"": 0.09, ""MONTH"": 0.09, ""YEAR"": 0.13}}, ""BATH"": {""S2004"": -4060.0, ""ETOPO1"": -4172.0}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.06, ""YEAR"": 33.06}}}",,2012-08-15 07:43:41
792,792_28,32.569041,-119.590606,UnLgCet,Cetacea,cetaceans,180403,10,,2004-07-17 18:42:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_28"", ""obsDate"": ""2004-07-17"", ""longitude"": -119.591, ""latitude"": 32.569, ""SST"": {""PF51"": {""YEAR"": 15.9, ""MONTH"": 18.75, ""8DAYS"": 18.75}, ""OISST"": {""DAY"": 16.44, ""8DAYS"": 16.67, ""MONTH"": 16.25, ""YEAR"": 15.64}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 16.83, ""MONTH"": 16.83, ""YEAR"": 16.5}, ""HYCOM"": {""MONTH"": 17.56, ""YEAR"": 16.54}}, ""SSH"": {""AVISO"": {""8DAYS"": 46.48}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.38, ""MONTH"": 0.68, ""8DAYS"": -9999.0}, ""MODIS"": {""DAY"": 0.55, ""8DAYS"": 0.55, ""MONTH"": 0.53, ""YEAR"": 0.52}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 0.72, ""MONTH"": 0.72, ""YEAR"": 0.39}}, ""BATH"": {""S2004"": -893.0, ""ETOPO1"": -1175.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.52, ""YEAR"": 33.34}}}",,2012-08-15 07:43:41
792,792_422,33.761683,-118.798589,Dsp,Delphinus,common dolphins,180437,11,,2005-11-11 07:41:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_422"", ""obsDate"": ""2005-11-11"", ""longitude"": -118.799, ""latitude"": 33.762, ""SST"": {""PF51"": {""YEAR"": 16.5, ""MONTH"": 17.175, ""8DAYS"": 17.475}, ""OISST"": {""DAY"": 16.87, ""8DAYS"": 17.08, ""MONTH"": 16.9, ""YEAR"": 16.66}, ""MODIS"": {""DAY"": 17.65, ""8DAYS"": 17.46, ""MONTH"": 18.02, ""YEAR"": 17.5}, ""HYCOM"": {""MONTH"": 17.4, ""YEAR"": 17.35}}, ""SSH"": {""AVISO"": {""8DAYS"": 51.64}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.53, ""MONTH"": 0.63, ""8DAYS"": 0.4}, ""MODIS"": {""DAY"": 1.22, ""8DAYS"": 0.67, ""MONTH"": 0.7, ""YEAR"": 1.67}, ""SeaWiFS"": {""DAY"": 0.7, ""8DAYS"": 0.7, ""MONTH"": 0.84, ""YEAR"": 1.85}}, ""BATH"": {""S2004"": -770.0, ""ETOPO1"": -908.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.58, ""YEAR"": 33.54}}}",,2012-08-15 07:43:41
792,792_20,32.238181,-120.339366,Bp,Balaenoptera physalus,Fin Whale,180527,1,,2004-07-17 12:22:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_20"", ""obsDate"": ""2004-07-17"", ""longitude"": -120.339, ""latitude"": 32.238, ""SST"": {""PF51"": {""YEAR"": 16.5, ""MONTH"": -9999.0, ""8DAYS"": -9999.0}, ""OISST"": {""DAY"": 16.37, ""8DAYS"": 16.06, ""MONTH"": 16.14, ""YEAR"": 16.04}, ""MODIS"": {""DAY"": 17.74, ""8DAYS"": 16.53, ""MONTH"": 17.07, ""YEAR"": 16.81}, ""HYCOM"": {""MONTH"": 17.07, ""YEAR"": 16.49}}, ""SSH"": {""AVISO"": {""8DAYS"": 51.52}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.26, ""MONTH"": 0.29, ""8DAYS"": -9999.0}, ""MODIS"": {""DAY"": 0.36, ""8DAYS"": 0.36, ""MONTH"": 0.35, ""YEAR"": 0.3}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 0.3, ""MONTH"": 0.3, ""YEAR"": 0.27}}, ""BATH"": {""S2004"": -3822.0, ""ETOPO1"": -3807.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.33, ""YEAR"": 33.21}}}",,2012-08-15 07:43:41
792,792_251,33.370731,-121.210202,Pd,Phocoenoides dalli,Dall's Porpoise,180480,9,,2005-04-23 05:46:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_251"", ""obsDate"": ""2005-04-23"", ""longitude"": -121.21, ""latitude"": 33.371, ""SST"": {""PF51"": {""YEAR"": 15.375, ""MONTH"": 14.775, ""8DAYS"": 14.85}, ""OISST"": {""DAY"": 13.74, ""8DAYS"": 13.47, ""MONTH"": 13.93, ""YEAR"": 15.01}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 14.23, ""MONTH"": 14.63, ""YEAR"": 15.22}, ""HYCOM"": {""MONTH"": 14.65, ""YEAR"": 15.77}}, ""SSH"": {""AVISO"": {""8DAYS"": 52.59}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.58, ""MONTH"": 0.7, ""8DAYS"": 0.58}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 1.58, ""MONTH"": 0.87, ""YEAR"": 0.73}, ""SeaWiFS"": {""DAY"": 0.84, ""8DAYS"": 1.53, ""MONTH"": 0.82, ""YEAR"": 0.63}}, ""BATH"": {""S2004"": -3632.0, ""ETOPO1"": -3718.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.12, ""YEAR"": 33.29}}}",,2012-08-15 07:43:41
792,792_960,33.205488,-121.511975,Pm,Physeter macrocephalus,Sperm Whale,180488,1,,2008-01-22 15:49:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_960"", ""obsDate"": ""2008-01-22"", ""longitude"": -121.512, ""latitude"": 33.205, ""SST"": {""PF51"": {""YEAR"": 15.225, ""MONTH"": 12.825, ""8DAYS"": 12.75}, ""OISST"": {""DAY"": 12.71, ""8DAYS"": 12.98, ""MONTH"": 13.02, ""YEAR"": 14.46}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 13.19, ""YEAR"": 14.23}, ""HYCOM"": {""MONTH"": 12.94, ""YEAR"": 14.75}}, ""SSH"": {""AVISO"": {""8DAYS"": 53.22}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.68, ""MONTH"": 0.0, ""8DAYS"": -9999.0}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 0.59, ""MONTH"": 0.55, ""YEAR"": 0.71}, ""SeaWiFS"": {""YEAR"": 0.68}}, ""BATH"": {""S2004"": -3862.0, ""ETOPO1"": -3894.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.38, ""YEAR"": 33.49}}}",,2012-08-15 07:43:41
792,792_99,33.112855,-123.321537,UnLgCet,Cetacea,cetaceans,180403,1,,2004-07-25 06:43:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_99"", ""obsDate"": ""2004-07-25"", ""longitude"": -123.322, ""latitude"": 33.113, ""SST"": {""PF51"": {""YEAR"": 16.425, ""MONTH"": 18.75, ""8DAYS"": 18.15}, ""OISST"": {""DAY"": 18.7, ""8DAYS"": 18.44, ""MONTH"": 16.99, ""YEAR"": 15.76}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 18.59, ""YEAR"": 16.76}, ""HYCOM"": {""MONTH"": 17.97, ""YEAR"": 16.5}}, ""SSH"": {""AVISO"": {""8DAYS"": 60.03}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.24, ""MONTH"": 0.15, ""8DAYS"": 0.2}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 0.19, ""YEAR"": 0.27}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 0.16, ""YEAR"": 0.26}}, ""BATH"": {""S2004"": -4228.0, ""ETOPO1"": -4272.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.11, ""YEAR"": 33.02}}}",,2012-08-15 07:43:41
792,792_861,35.04904,-120.770667,Mn,Megaptera novaeangliae,Humpback Whale,180530,1,,2007-07-13 09:50:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_861"", ""obsDate"": ""2007-07-13"", ""longitude"": -120.771, ""latitude"": 35.049, ""SST"": {""PF51"": {""YEAR"": 11.925, ""MONTH"": -9999.0, ""8DAYS"": -9999.0}, ""OISST"": {""DAY"": 15.2, ""8DAYS"": 14.38, ""MONTH"": 13.61, ""YEAR"": 13.16}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 13.32, ""YEAR"": 13.13}, ""HYCOM"": {""MONTH"": 13.71, ""YEAR"": 13.24}}, ""SSH"": {""AVISO"": {""8DAYS"": 44.3}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.43, ""MONTH"": 2.66, ""8DAYS"": 2.66}, ""MODIS"": {""DAY"": 15.46, ""8DAYS"": 8.78, ""MONTH"": 6.53, ""YEAR"": 4.19}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.59, ""MONTH"": 2.59, ""YEAR"": 1.5}}, ""BATH"": {""S2004"": -73.0, ""ETOPO1"": -73.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.86, ""YEAR"": 33.67}}}",,2012-08-15 07:43:41
792,792_415,33.284644,-118.164563,Lo,Lagenorhynchus obliquidens,Pacific White-sided Dolphin,180444,2,,2005-11-10 11:58:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_415"", ""obsDate"": ""2005-11-10"", ""longitude"": -118.165, ""latitude"": 33.285, ""SST"": {""PF51"": {""YEAR"": 17.325, ""MONTH"": 17.625, ""8DAYS"": 17.475}, ""OISST"": {""DAY"": 17.54, ""8DAYS"": 17.53, ""MONTH"": 17.32, ""YEAR"": 17.44}, ""MODIS"": {""DAY"": 17.61, ""8DAYS"": 17.67, ""MONTH"": 18.25, ""YEAR"": 18.19}, ""HYCOM"": {""MONTH"": 17.62, ""YEAR"": 17.87}}, ""SSH"": {""AVISO"": {""8DAYS"": 54.87}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.86, ""MONTH"": 0.38, ""8DAYS"": 0.39}, ""MODIS"": {""DAY"": 0.37, ""8DAYS"": 0.38, ""MONTH"": 0.43, ""YEAR"": 1.43}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 0.54, ""MONTH"": 0.44, ""YEAR"": 0.99}}, ""BATH"": {""S2004"": -579.0, ""ETOPO1"": -721.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.55, ""YEAR"": 33.54}}}",,2012-08-15 07:43:41
792,792_912,33.884368,-119.893375,Dsp,Delphinus,common dolphins,180437,1400,,2007-11-14 06:43:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_912"", ""obsDate"": ""2007-11-14"", ""longitude"": -119.893, ""latitude"": 33.884, ""SST"": {""PF51"": {""YEAR"": 14.175, ""MONTH"": 15.675, ""8DAYS"": 15.975}, ""OISST"": {""DAY"": 17.58, ""8DAYS"": 16.58, ""MONTH"": 15.8, ""YEAR"": 15.15}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 17.02, ""MONTH"": 17.02, ""YEAR"": 16.35}, ""HYCOM"": {""MONTH"": 15.88, ""YEAR"": 15.31}}, ""SSH"": {""AVISO"": {""8DAYS"": 48.52}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0.89, ""MONTH"": 0.76, ""8DAYS"": 0.8}, ""MODIS"": {""DAY"": 0.73, ""8DAYS"": 0.7, ""MONTH"": 1.0, ""YEAR"": 1.13}, ""SeaWiFS"": {""DAY"": 0.49, ""8DAYS"": 0.67, ""MONTH"": 0.8, ""YEAR"": 0.94}}, ""BATH"": {""S2004"": -208.0, ""ETOPO1"": -407.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}], ""WDPA"": [{""DESIG_ENG"": ""National Marine Sanctuary"", ""GOV_TYPE"": ""Collaborative governance"", ""ISO3"": ""USA"", ""NAME"": ""Channel Islands"", ""NO_TAKE"": ""Part"", ""STATUS"": ""Designated"", ""STATUS_YR"": 1980, ""WDPAID"": 555586740}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.63, ""YEAR"": 33.66}}}",,2012-08-15 07:43:41
792,792_806,33.486125,-117.771921,Dsp,Delphinus,common dolphins,180437,100,,2007-07-04 14:15:00,-8.0,ptobs,boat,"Annie Douglas, Cascadia Research Collective",6,111110,"{""oid"": ""792_806"", ""obsDate"": ""2007-07-04"", ""longitude"": -117.772, ""latitude"": 33.486, ""SST"": {""PF51"": {""YEAR"": 15.525, ""MONTH"": 21.075, ""8DAYS"": -9999.0}, ""OISST"": {""DAY"": 21.18, ""8DAYS"": 20.88, ""MONTH"": 21.03, ""YEAR"": 17.46}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 22.69, ""YEAR"": 19.74}, ""HYCOM"": {""MONTH"": 18.77, ""YEAR"": 16.87}}, ""SSH"": {""AVISO"": {""8DAYS"": -9999.0}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.14, ""MONTH"": 0.27, ""8DAYS"": 0.18}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 0.2, ""MONTH"": 0.3, ""YEAR"": 1.02}}, ""BATH"": {""S2004"": -71.0, ""ETOPO1"": -58.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 33.71, ""YEAR"": 33.65}}}",,2012-08-15 07:43:41
